Fauquier County,Fauquier,Virginia,67207
Floyd County,Floyd,Virginia,15528
Fluvanna County,Fluvanna,Virginia,25977
Franklin County,Franklin,Virginia,56335
Frederick County,Frederick,Virginia,81319
Giles County,Giles,Virginia,16925
Gloucester County,Gloucester,Virginia,36834
Goochland County,Goochland,Virginia,21626
Grayson County,Grayson,Virginia,15161
Greene County,Greene,Virginia,18804
Greensville County,Greensville,Virginia,11886
Halifax County,Halifax,Virginia,35401
Hanover County,Hanover,Virginia,101330
Henrico County,Henrico,Virginia,318611
Henry County,Henry,Virginia,52617
Highland County,Highland,Virginia,2215
Isle of Wight County,Isle of Wight,Virginia,35656
James City County,James City,Virginia,70516
King and Queen County,King and Queen,Virginia,7130
King George County,King George,Virginia,24926
King William County,King William,Virginia,16097
Lancaster County,Lancaster,Virginia,11148
Lee County,Lee,Virginia,25185
Loudoun County,Loudoun,Virginia,349679
Louisa County,Louisa,Virginia,33945
Lunenburg County,Lunenburg,Virginia,12527
Madison County,Madison,Virginia,13200
Mathews County,Mathews,Virginia,8897
Mecklenburg County,Mecklenburg,Virginia,31426
Middlesex County,Middlesex,Virginia,10762
Montgomery County,Montgomery,Virginia,96207
Nelson County,Nelson,Virginia,14789
New Kent County,New Kent,Virginia,19507
Northampton County,Northampton,Virginia,12125
Northumberland County,Northumberland,Virginia,12200
Nottoway County,Nottoway,Virginia,15773
Orange County,Orange,Virginia,34689
Page County,Page,Virginia,23821
Patrick County,Patrick,Virginia,18368
Pittsylvania County,Pittsylvania,Virginia,62426
Powhatan County,Powhatan,Virginia,28259
Prince Edward County,Prince Edward,Virginia,22802
Prince George County,Prince George,Virginia,37253
Prince William County,Prince William,Virginia,438580
Pulaski County,Pulaski,Virginia,34507
Rappahannock County,Rappahannock,Virginia,7478
Richmond County,Richmond,Virginia,8953
Roanoke County,Roanoke,Virginia,93524
Rockbridge County,Rockbridge,Virginia,22307
Rockingham County,Rockingham,Virginia,77741
Russell County,Russell,Virginia,28264
Scott County,Scott,Virginia,22640
Shenandoah County,Shenandoah,Virginia,42684
Smyth County,Smyth,Virginia,31652
Southampton County,Southampton,Virginia,18128
Spotsylvania County,Spotsylvania,Virginia,127348
Stafford County,Stafford,Virginia,136788
Surry County,Surry,Virginia,6765
Sussex County,Sussex,Virginia,11810
Tazewell County,Tazewell,Virginia,44103
Warren County,Warren,Virginia,38699
Washington County,Washington,Virginia,54907
Westmoreland County,Westmoreland,Virginia,17612
Wise County,Wise,Virginia,40589
Wythe County,Wythe,Virginia,29344
York County,York,Virginia,66269
"Alexandria, City of","Alexandria, City of",Virginia,148892
"Bristol, City of","Bristol, City of",Virginia,17341
"Buena Vista, City of","Buena Vista, City of",Virginia,6680
"Charlottesville, City of","Charlottesville, City of",Virginia,44349
"Chesapeake, City of","Chesapeake, City of",Virginia,230571
"Colonial Heights, City of","Colonial Heights, City of",Virginia,17634
"Covington, City of","Covington, City of",Virginia,5818
"Danville, City of","Danville, City of",Virginia,42907
"Emporia, City of","Emporia, City of",Virginia,5588
"Fairfax, City of","Fairfax, City of",Virginia,23973
"Falls Church, City of","Falls Church, City of",Virginia,13508
"Franklin, City of","Franklin, City of",Virginia,8638
"Fredericksburg, City of","Fredericksburg, City of",Virginia,28132
"Galax, City of","Galax, City of",Virginia,7035
"Hampton, City of","Hampton, City of",Virginia,136699
"Harrisonburg, City of","Harrisonburg, City of",Virginia,51395
"Hopewell, City of","Hopewell, City of",Virginia,22163
"Lexington, City of","Lexington, City of",Virginia,7170
"Lynchburg, City of","Lynchburg, City of",Virginia,78014
"Manassas, City of","Manassas, City of",Virginia,41705
"Manassas Park, City of","Manassas Park, City of",Virginia,16149
"Martinsville, City of","Martinsville, City of",Virginia,13755
"Newport News, City of","Newport News, City of",Virginia,182020
"Norfolk, City of","Norfolk, City of",Virginia,246139
"Norton, City of","Norton, City of",Virginia,4017
"Petersburg, City of","Petersburg, City of",Virginia,32538
"Poquoson, City of","Poquoson, City of",Virginia,12104
"Portsmouth, City of","Portsmouth, City of",Virginia,96205
"Radford, City of","Radford, City of",Virginia,17184
"Richmond, City of","Richmond, City of",Virginia,214114
"Roanoke, City of","Roanoke, City of",Virginia,98465
"Salem, City of","Salem, City of",Virginia,25299
"Staunton, City of","Staunton, City of",Virginia,24350
"Suffolk, City of","Suffolk, City of",Virginia,85728
"Virginia Beach, City of","Virginia Beach, City of",Virginia,448479
"Waynesboro, City of","Waynesboro, City of",Virginia,21263
"Williamsburg, City of","Williamsburg, City of",Virginia,15206
"Winchester, City of","Winchester, City of",Virginia,27216
Adams County,Adams,Washington,19067
Asotin County,Asotin,Washington,22110
Benton County,Benton,Washington,184486
Chelan County,Chelan,Washington,73967
Clallam County,Clallam,Washington,72312
Clark County,Clark,Washington,443817
Columbia County,Columbia,Washington,4032
Cowlitz County,Cowlitz,Washington,101860
Douglas County,Douglas,Washington,39471
Ferry County,Ferry,Washington,7646
Franklin County,Franklin,Washington,86638
Garfield County,Garfield,Washington,2256
Grant County,Grant,Washington,91878
Grays Harbor County,Grays Harbor,Washington,71078
Island County,Island,Washington,78801
Jefferson County,Jefferson,Washington,30076
King County,King,Washington,2044449
Kitsap County,Kitsap,Washington,253968
Kittitas County,Kittitas,Washington,41765
Klickitat County,Klickitat,Washington,20866
Lewis County,Lewis,Washington,75081
Lincoln County,Lincoln,Washington,10301
Mason County,Mason,Washington,60497
Okanogan County,Okanogan,Washington,41193
Pacific County,Pacific,Washington,20498
Pend Oreille County,Pend Oreille,Washington,12896
Pierce County,Pierce,Washington,819743
San Juan County,San Juan,Washington,15875
Skagit County,Skagit,Washington,118837
Skamania County,Skamania,Washington,11274
Snohomish County,Snohomish,Washington,745913
Spokane County,Spokane,Washington,479398
Stevens County,Stevens,Washington,43430
Thurston County,Thurston,Washington,262388
Wahkiakum County,Wahkiakum,Washington,4042
Walla Walla County,Walla Walla,Washington,59530
Whatcom County,Whatcom,Washington,206353
Whitman County,Whitman,Washington,46570
Yakima County,Yakima,Washington,247044
Barbour County,Barbour,West Virginia,16770
Berkeley County,Berkeley,West Virginia,108706
Boone County,Boone,West Virginia,24224
Braxton County,Braxton,West Virginia,14502
Brooke County,Brooke,West Virginia,23737
Cabell County,Cabell,West Virginia,97133
Calhoun County,Calhoun,West Virginia,7564
Clay County,Clay,West Virginia,9244
Doddridge County,Doddridge,West Virginia,8344
Fayette County,Fayette,West Virginia,45599
Gilmer County,Gilmer,West Virginia,8672
Grant County,Grant,West Virginia,11759
Greenbrier County,Greenbrier,West Virginia,35644
Hampshire County,Hampshire,West Virginia,23445
Hancock County,Hancock,West Virginia,30291
Hardy County,Hardy,West Virginia,13920
Harrison County,Harrison,West Virginia,68972
Jackson County,Jackson,West Virginia,29178
Jefferson County,Jefferson,West Virginia,55073
Kanawha County,Kanawha,West Virginia,191275
Lewis County,Lewis,West Virginia,16452
Lincoln County,Lincoln,West Virginia,21559
Logan County,Logan,West Virginia,35987
McDowell County,McDowell,West Virginia,20876
Marion County,Marion,West Virginia,56868
Marshall County,Marshall,West Virginia,32459
Mason County,Mason,West Virginia,27126
Mercer County,Mercer,West Virginia,61984
Mineral County,Mineral,West Virginia,27704
Mingo County,Mingo,West Virginia,25900
Monongalia County,Monongalia,West Virginia,102274
Monroe County,Monroe,West Virginia,13483
Morgan County,Morgan,West Virginia,17498
Nicholas County,Nicholas,West Virginia,25965
Ohio County,Ohio,West Virginia,43727
Pendleton County,Pendleton,West Virginia,7471
Pleasants County,Pleasants,West Virginia,7577
Pocahontas County,Pocahontas,West Virginia,8669
Preston County,Preston,West Virginia,33859
Putnam County,Putnam,West Virginia,56650
Raleigh County,Raleigh,West Virginia,78833
Randolph County,Randolph,West Virginia,29415
Ritchie County,Ritchie,West Virginia,10073
Roane County,Roane,West Virginia,14656
Summers County,Summers,West Virginia,13563
Taylor County,Taylor,West Virginia,16973
Tucker County,Tucker,West Virginia,6968
Tyler County,Tyler,West Virginia,8995
Upshur County,Upshur,West Virginia,24665
Wayne County,Wayne,West Virginia,41437
Webster County,Webster,West Virginia,8893
Wetzel County,Wetzel,West Virginia,16204
Wirt County,Wirt,West Virginia,5901
Wood County,Wood,West Virginia,86569
Wyoming County,Wyoming,West Virginia,23019
Adams County,Adams,Wisconsin,20480
Ashland County,Ashland,Wisconsin,16016
Barron County,Barron,Wisconsin,45676
Bayfield County,Bayfield,Wisconsin,15156
Brown County,Brown,Wisconsin,254586
Buffalo County,Buffalo,Wisconsin,13357
Burnett County,Burnett,Wisconsin,15333
Calumet County,Calumet,Wisconsin,49617
Chippewa County,Chippewa,Wisconsin,63132
Clark County,Clark,Wisconsin,34615
Columbia County,Columbia,Wisconsin,56653
Crawford County,Crawford,Wisconsin,16397
Dane County,Dane,Wisconsin,509939
Dodge County,Dodge,Wisconsin,88344
Door County,Door,Wisconsin,27896
Douglas County,Douglas,Wisconsin,43887
Dunn County,Dunn,Wisconsin,44122
Eau Claire County,Eau Claire,Wisconsin,101438
Florence County,Florence,Wisconsin,4520
Fond du Lac County,Fond du Lac,Wisconsin,101798
Forest County,Forest,Wisconsin,9126
Grant County,Grant,Wisconsin,51069
Green County,Green,Wisconsin,37090
Green Lake County,Green Lake,Wisconsin,18959
Iowa County,Iowa,Wisconsin,23749
Iron County,Iron,Wisconsin,5886
Jackson County,Jackson,Wisconsin,20644
Jefferson County,Jefferson,Wisconsin,84509
Juneau County,Juneau,Wisconsin,26547
Kenosha County,Kenosha,Wisconsin,167757
Kewaunee County,Kewaunee,Wisconsin,20505
La Crosse County,La Crosse,Wisconsin,116713
Lafayette County,Lafayette,Wisconsin,16766
Langlade County,Langlade,Wisconsin,19575
Lincoln County,Lincoln,Wisconsin,28684
Manitowoc County,Manitowoc,Wisconsin,80654
Marathon County,Marathon,Wisconsin,135416
Marinette County,Marinette,Wisconsin,41610
Marquette County,Marquette,Wisconsin,15176
Menominee County,Menominee,Wisconsin,4317
Milwaukee County,Milwaukee,Wisconsin,956023
Monroe County,Monroe,Wisconsin,45298
Oconto County,Oconto,Wisconsin,37318
Oneida County,Oneida,Wisconsin,35689
Outagamie County,Outagamie,Wisconsin,180345
Ozaukee County,Ozaukee,Wisconsin,87054
Pepin County,Pepin,Wisconsin,7360
Pierce County,Pierce,Wisconsin,40976
Polk County,Polk,Wisconsin,43476
Portage County,Portage,Wisconsin,70380
Price County,Price,Wisconsin,13802
Racine County,Racine,Wisconsin,195041
Richland County,Richland,Wisconsin,17717
Rock County,Rock,Wisconsin,160739
Rusk County,Rusk,Wisconsin,14395
St. Croix County,St. Croix,Wisconsin,85930
Sauk County,Sauk,Wisconsin,63162
Sawyer County,Sawyer,Wisconsin,16513
Shawano County,Shawano,Wisconsin,41643
Sheboygan County,Sheboygan,Wisconsin,114922
Taylor County,Taylor,Wisconsin,20610
Trempealeau County,Trempealeau,Wisconsin,29582
Vernon County,Vernon,Wisconsin,30329
Vilas County,Vilas,Wisconsin,21368
Walworth County,Walworth,Wisconsin,102945
Washburn County,Washburn,Wisconsin,15686
Washington County,Washington,Wisconsin,132739
Waukesha County,Waukesha,Wisconsin,393843
Waupaca County,Waupaca,Wisconsin,52285
Waushara County,Waushara,Wisconsin,24329
Winnebago County,Winnebago,Wisconsin,169541
Wood County,Wood,Wisconsin,73959
Albany County,Albany,Wyoming,37422
Big Horn County,Big Horn,Wyoming,11994
Campbell County,Campbell,Wyoming,48176
Carbon County,Carbon,Wyoming,15748
Converse County,Converse,Wyoming,14313
Crook County,Crook,Wyoming,7184
Fremont County,Fremont,Wyoming,40998
Goshen County,Goshen,Wyoming,13612
Hot Springs County,Hot Springs,Wyoming,4847
Johnson County,Johnson,Wyoming,8628
Laramie County,Laramie,Wyoming,95809
Lincoln County,Lincoln,Wyoming,18364
Natrona County,Natrona,Wyoming,80973
Niobrara County,Niobrara,Wyoming,2541
Park County,Park,Wyoming,29227
Platte County,Platte,Wyoming,8765
Sheridan County,Sheridan,Wyoming,29824
Sublette County,Sublette,Wyoming,10041
Sweetwater County,Sweetwater,Wyoming,45237
Teton County,Teton,Wyoming,22268
Uinta County,Uinta,Wyoming,21066
Washakie County,Washakie,Wyoming,8463
Weston County,Weston,Wyoming,7158
